ITEM,ITEM_NM,WEEK_NUM,FW_ORDER,PLC_RATIO,FORECAST_INDEX,N_USED,MONTH
KC,니트가디건,28,32,0.125,0.6655012194745453,2,7
KC,니트가디건,29,33,0.04396186440677966,0.6758474576271185,2,7
KC,니트가디건,30,34,0.1875,0.3516949152542373,1,7
KP,니트풀오버,2,6,0.5946784853034853,1.0124690664339424,3,1
KP,니트풀오버,3,7,0.6020935708435707,1.1257047579581845,3,1
KP,니트풀오버,4,8,0.7459580792914126,1.0500504525918366,3,1
KP,니트풀오버,5,9,0.6704237381320715,1.0529853179929438,3,2
KP,니트풀오버,6,10,0.6846861065611066,0.9825400558734166,3,2
KP,니트풀오버,7,11,0.7035866358783025,0.9489106659891681,3,2
KP,니트풀오버,8,12,0.5613591811508479,0.9617010452947016,3,2
KP,니트풀오버,9,13,0.594841337549671,0.9867646940668774,3,3
KP,니트풀오버,10,14,0.6559884153634153,1.103011023357215,3,3
KP,니트풀오버,11,15,0.7521515021515022,1.0333949270736842,3,3
KP,니트풀오버,12,16,0.6399278743028743,0.9354540109273305,3,3
KP,니트풀오버,13,17,0.5176842833092833,0.9555776824094173,3,3
KP,니트풀오버,14,18,0.6248261248261248,0.921282392392043,3,4
KP,니트풀오버,15,19,0.46731410793910794,0.9958570467354143,3,4
KP,니트풀오버,16,20,0.48259379509379513,0.8425980498855913,3,4
KP,니트풀오버,17,21,0.3605876574626574,1.0527768855826074,3,4
KP,니트풀오버,18,22,0.49705102830102826,0.9217355232730905,3,5
KP,니트풀오버,19,23,0.31790028665028663,1.3383368817407042,3,5
KP,니트풀오버,20,24,0.6348439348439349,1.094479782525256,2,5
KP,니트풀오버,21,25,0.41066521066521067,1.188612813841277,2,5
KP,니트풀오버,22,26,0.3786217562259229,0.784423841073395,3,5
KP,니트풀오버,23,27,0.35353535353535354,0.9219718310509367,1,6
KP,니트풀오버,25,29,0.66989716989717,0.9272227127623446,2,6
KP,니트풀오버,26,30,0.6211438711438712,0.8111555822904131,2,7
KP,니트풀오버,27,31,0.43174993174993176,0.9387575312013018,2,7
KP,니트풀오버,28,32,0.5154927654927655,0.9514097599186332,2,7
KP,니트풀오버,29,33,0.4975429975429976,0.9395124204693085,2,7
KP,니트풀오버,30,34,0.3280780780780781,0.9050229544604366,2,7
KP,니트풀오버,31,35,0.35776685776685774,0.8402594793803803,2,8
KP,니트풀오버,32,36,0.27579852579852576,0.8232896571976708,2,8
KP,니트풀오버,33,37,0.16781980844480845,0.7007820361465001,3,8
KP,니트풀오버,34,38,0.12132871507871508,0.6657285673826652,3,8
KP,니트풀오버,35,39,0.17676767676767677,0.7229701678429512,1,9
LG,레깅스,3,7,0.23677248677248675,2.2435754189944133,3,1
LG,레깅스,4,8,0.5312169312169311,1.7062830614228375,3,1
LG,레깅스,5,9,0.6209876543209876,1.394945752646624,3,2
LG,레깅스,6,10,0.4795708406819517,1.0302684013156636,3,2
LG,레깅스,7,11,0.5512874779541447,0.9025253372717984,3,2
LG,레깅스,8,12,0.43318048206937093,1.084572881205892,3,2
LG,레깅스,9,13,0.571111111111111,0.9806827236545811,3,3
LG,레깅스,10,14,0.4785185185185185,1.1075692045302425,3,3
LG,레깅스,11,15,0.558154027042916,0.9080233770542212,3,3
LG,레깅스,12,16,0.4017460317460317,0.9833353366839095,3,3
LG,레깅스,13,17,0.42738095238095236,0.8830664721946874,3,3
LG,레깅스,14,18,0.36994708994708986,1.0539915398432793,3,4
LG,레깅스,15,19,0.45597883597883593,1.1463600711917137,3,4
LG,레깅스,16,20,0.6114285714285714,1.0987549919356019,3,4
LG,레깅스,17,21,0.4419400352733686,0.9709544868191425,3,4
LG,레깅스,18,22,0.37527336860670196,0.9909755435527058,3,5
LG,레깅스,19,23,0.5257495590828923,1.0358526333444038,3,5
LG,레깅스,20,24,0.4507936507936508,1.1090624235638022,3,5
LG,레깅스,21,25,0.48179894179894184,0.9735973539599359,3,5
LG,레깅스,22,26,0.4791887125220458,0.8714947436809805,3,5
LG,레깅스,23,27,0.2640917107583774,1.0412133252683038,3,6
LG,레깅스,24,28,0.41671957671957677,1.040141274952523,3,6
LG,레깅스,25,29,0.41312169312169306,1.1521418600495277,3,6
LG,레깅스,26,30,0.3664902998236332,1.0568660962070866,3,7
LG,레깅스,27,31,0.4735449735449735,0.9947409339701928,3,7
LG,레깅스,28,32,0.38119929453262785,1.0249635522370752,3,7
LG,레깅스,29,33,0.3727336860670194,0.8683847982581941,3,7
LG,레깅스,30,34,0.30652557319223983,0.9088769698146469,3,7
LG,레깅스,31,35,0.28398589065255725,0.8896162247857448,3,8
LG,레깅스,32,36,0.26126984126984126,0.8887474091386717,3,8
LG,레깅스,33,37,0.21417989417989416,0.8827906205594286,3,8
LG,레깅스,34,38,0.19460317460317458,0.9691331484719902,3,8
LG,레깅스,35,39,0.22944444444444445,1.0438171791680906,2,9
MT,맨투맨,49,1,0.8838253451565832,1.003365891580268,3,12
MT,맨투맨,50,2,0.8868002054442732,0.9351734996456742,3,12
MT,맨투맨,51,3,0.7688390244344897,0.966812036773609,3,12
MT,맨투맨,52,4,0.7919727072044953,0.8855306477407678,3,1
MT,맨투맨,1,5,0.6015204763184334,0.9100896654758692,3,1
MT,맨투맨,2,6,0.5658251450072456,0.8772596244308849,3,1
MT,맨투맨,3,7,0.5271221324140232,0.955399406939045,3,1
MT,맨투맨,4,8,0.523928337369801,0.9587024073727979,3,1
MT,맨투맨,5,9,0.49802907285902015,0.9733014909599179,3,2
MT,맨투맨,6,10,0.48577568440796637,0.9811660842292599,3,2
MT,맨투맨,7,11,0.4942936890490257,0.9932893770084134,3,2
MT,맨투맨,8,12,0.4878367506351106,1.0305358635725843,3,2
MT,맨투맨,9,13,0.5303447465817145,0.9530842174349194,3,3
MT,맨투맨,10,14,0.4164160421938412,0.9580180780942973,3,3
MT,맨투맨,11,15,0.41714003250800147,0.8941991745495527,3,3
MT,맨투맨,12,16,0.3736235620518203,0.9101377080224657,3,3
MT,맨투맨,13,17,0.3112267510466127,0.8852426478538145,3,3
MT,맨투맨,14,18,0.28852383080873106,0.8498814771526524,3,4
MT,맨투맨,15,19,0.22781711141243474,0.8208362758685565,3,4
MT,맨투맨,16,20,0.16991965020718167,0.837859979972826,3,4
MT,맨투맨,17,21,0.1662025821325241,1.0392120605515027,3,4
MT,맨투맨,18,22,0.23162851401644954,0.957018750683205,2,5
MT,맨투맨,19,23,0.11564747992960045,0.8616269674778553,3,5
MT,맨투맨,20,24,0.08002218176562693,0.6668615952413132,3,5
MT,맨투맨,21,25,0.06476640098720876,0.7506524026805634,3,5
MT,맨투맨,22,26,0.026365348399246705,0.8093556006370822,1,5
MT,맨투맨,23,27,0.04247398128866307,0.9174175641139103,3,6
MT,맨투맨,24,28,0.03896637645206508,0.9174175641139103,3,6
MT,맨투맨,25,29,0.0,0.9174175641139103,1,6
MT,맨투맨,27,31,0.005649717514124294,2.3443708609271523,2,7
MT,맨투맨,28,32,0.013245033112582781,2.3443708609271523,3,7
MT,맨투맨,29,33,0.0,2.3443708609271523,1,7
MT,맨투맨,30,34,0.019867549668874173,0.1525252525252525,3,7
MT,맨투맨,31,35,0.0030303030303030303,3.627587129573884,2,8
MT,맨투맨,32,36,0.02152317880794702,2.8221289251483435,2,8
MT,맨투맨,33,37,0.026069143562689415,4.156930761459889,2,8
MT,맨투맨,34,38,0.02207505518763797,1.2112125162972622,1,8
OP,원피스,9,13,0.3005072421840344,1.4471337268654514,2,3
OP,원피스,10,14,0.4348741653318405,1.238905243469961,3,3
OP,원피스,11,15,0.448214695764311,1.2331646860355097,3,3
OP,원피스,12,16,0.5475765301706979,1.162582897861319,3,3
OP,원피스,13,17,0.6764696728649747,1.1716127034850496,3,3
OP,원피스,14,18,0.7155467396860674,1.1315169220466175,3,4
OP,원피스,15,19,0.7881004792259912,1.0296846802613253,3,4
OP,원피스,16,20,0.7328480447376986,1.07961452795839,3,4
OP,원피스,17,21,0.8849548483408346,1.0740962532804115,3,4
OP,원피스,18,22,0.9600356591041078,1.050346100457052,3,5
OP,원피스,19,23,0.8243261497514233,0.9859268083344942,3,5
OP,원피스,20,24,0.8361122361729896,0.9237231358351949,3,5
