ITEM,ITEM_NM,WEEK_NUM,FW_ORDER,PLC_RATIO,FORECAST_INDEX,N_USED,MONTH
SK,스커트,26,30,0.7854406130268199,1.0304708696835057,3,7
SK,스커트,27,31,0.8284023668639054,0.9475680514139627,3,7
SK,스커트,28,32,0.5920469745403433,0.8970845557758408,3,7
SK,스커트,29,33,0.545790784517575,0.8492226846464165,3,7
SK,스커트,30,34,0.4972765519184617,1.033264329763805,3,7
SK,스커트,31,35,0.6299550140398947,0.9463406707064465,3,8
SK,스커트,32,36,0.4164631124843326,0.9839528278011219,3,8
SK,스커트,33,37,0.4264367816091954,0.641545806598023,2,8
SK,스커트,34,38,0.10216962524654832,1.3688332406492518,2,8
SK,스커트,35,39,0.29046436911158396,1.541275608241905,3,9
SL,SL,14,18,0.18200650137038688,1.2668184205918405,2,4
SL,SL,15,19,0.23056918860348016,0.9702577108116955,2,4
SL,SL,16,20,0.15533377089244257,1.3955117334254894,3,4
SL,SL,17,21,0.3488827217171917,1.3058896521070904,3,4
SL,SL,18,22,0.3481682715285877,1.3669960022982715,3,5
SL,SL,19,23,0.29838579735960064,0.9702752782715972,3,5
SL,SL,20,24,0.3150529138355003,1.022434313705885,3,5
SL,SL,21,25,0.36370630940711884,1.13311736970054,3,5
SL,SL,22,26,0.43247052266110203,1.1441692254308569,3,5
SL,SL,23,27,0.4709660964425449,1.1629928592303982,3,6
SL,SL,24,28,0.5702929329992877,1.0780853824856835,3,6
SL,SL,25,29,0.5328490897679501,1.1092904811441862,3,6
SL,SL,26,30,0.6301625036343629,1.0702971284175813,3,7
SL,SL,27,31,0.6893474454759433,1.1003272463868725,3,7
SL,SL,28,32,0.7061903703690944,0.9660187680191262,3,7
SL,SL,29,33,0.5506187748076969,1.122147619264194,3,7
SL,SL,30,34,0.8602353899568508,1.1681607442402038,3,7
SL,SL,31,35,1.0,1.1056528042672118,3,8
SL,SL,32,36,0.5921792147172987,0.8342698285601169,3,8
SL,SL,33,37,0.44304347052132115,0.6718233626308115,3,8
SL,SL,34,38,0.2991133207271903,0.5954117914162744,3,8
SL,SL,35,39,0.10856153495582395,0.5190388107382942,3,9
SP,SP,10,14,0.09788340472971119,1.0708857943679573,3,3
SP,SP,11,15,0.10482194762941703,1.1890271088315774,3,3
