ITEM,ITEM_NM,WEEK_NUM,FW_ORDER,PLC_RATIO,FORECAST_INDEX,N_USED,MONTH
MT,맨투맨,35,13,0.4840981223712924,1.1038285701581818,3,9
MT,맨투맨,36,14,0.5307815273120976,1.092069961320003,3,9
MT,맨투맨,37,15,0.5685063909132128,1.112290071447818,3,9
MT,맨투맨,38,16,0.6647899210633537,1.142007666023994,3,9
MT,맨투맨,39,17,0.7881659886526414,1.1855718115918974,3,10
MT,맨투맨,40,18,0.9471915762394357,1.1369303392631644,3,10
MT,맨투맨,41,19,0.9693917086400621,1.0137831105218453,3,10
MT,맨투맨,42,20,0.7911640635042522,0.9398094070670661,3,10
MT,맨투맨,43,21,0.7752185550673559,0.8948798903153047,3,10
MT,맨투맨,44,22,0.6888974247310257,0.9319877837369158,3,11
MT,맨투맨,45,23,0.6389306911609898,0.921729852634429,3,11
MT,맨투맨,46,24,0.6063910477214499,0.9400779122530337,3,11
MT,맨투맨,47,25,0.5722472761380367,0.9211984452452336,3,11
MT,맨투맨,48,26,0.498330177031737,0.8994097837423021,3,12
MT,맨투맨,49,27,0.44037723381781274,0.9073257099965009,3,12
MT,맨투맨,50,28,0.4260391040156097,0.9723530616550757,3,12
MT,맨투맨,51,29,0.4541202775772379,1.0035185771897748,3,12
MT,맨투맨,52,30,0.44376736995985894,0.935518421467067,3,1
MT,맨투맨,1,31,0.338790110795693,0.7896362927909323,3,1
MT,맨투맨,2,32,0.21285024387365445,0.7021562015555416,3,1
MT,맨투맨,3,33,0.15213726703120553,0.7505058182451135,3,1
MT,맨투맨,4,34,0.13821513072531608,0.8825014089735448,3,1
MT,맨투맨,5,35,0.14156720474426684,1.0016762140995226,3,2
MT,맨투맨,6,36,0.15180059118843195,1.0222949661377785,3,2
MT,맨투맨,7,37,0.14729908045755277,0.9215558038251833,3,2
MT,맨투맨,8,38,0.10635510580308527,0.7452923366868381,3,2
MT,맨투맨,9,39,0.05780357657803601,0.6327655577302411,3,3
OP,원피스,32,10,0.3259933774834437,1.2152308144663333,2,8
OP,원피스,33,11,0.39615719762983614,1.0394427540133322,3,8
